key,title,upload_date,view_count,like_count,tags,description,thumbnail,title_extracted_entities,Final Dx,Topics,Chief Complaint
"https://www.youtube.com/watch?v=wXq9fjXDE14
","March 14, 2025 VMR with Reza & Rabih - bilateral leg swelling and fatigue",20250314,1015,35,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/joinn",https://i.ytimg.com/vi_webp/wXq9fjXDE14/maxresdefault.webp,"[{'text': 'bilateral', 'umls_cui': 'C0238767', 'semantic_type': 'T082'}, {'text': 'leg', 'umls_cui': 'C0023216', 'semantic_type': 'T023'}, {'text': 'swelling', 'umls_cui': 'C0013604', 'semantic_type': 'T046'}, {'text': 'fatigue', 'umls_cui': 'C0015672', 'semantic_type': 'T184'}]",,,
"https://www.youtube.com/watch?v=-uzLhFC2t6Q
","October 16, 2022 Telling our Stories: Setbacks in Medicine - ""I wish I had known""",20221016,243,3,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/-uzLhFC2t6Q/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-BIAC6AKKAgwIABABGGUgYChTMA8=&rs=AOn4CLDRa0C_qnkaBx2ynlhM1-xCRLokfw,"[{'text': 'Stories', 'umls_cui': 'C0019664', 'semantic_type': 'T090'}, {'text': 'Setbacks', 'umls_cui': 'C4054878', 'semantic_type': 'T170'}, {'text': 'Medicine', 'umls_cui': 'C0013227', 'semantic_type': 'T121'}, {'text': 'I', 'umls_cui': 'C0212009', 'semantic_type': 'T116'}]",,,
"https://www.youtube.com/watch?v=dr1Rlodzxcs
","October 15, 2022 IMG VMR with Sinai Hospital of Baltimore - nausea, dizziness, blurred vision",20221015,575,18,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/dr1Rlodzxcs/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACjgWKAgwIABABGGkgaShpMA8=&rs=AOn4CLBxevOQChDAjxUVriazLKK_hu0s6A,"[{'text': 'Sinai Hospital', 'umls_cui': 'C0019994', 'semantic_type': 'T073'}, {'text': 'Baltimore', 'umls_cui': 'C0004716', 'semantic_type': 'T083'}, {'text': 'nausea', 'umls_cui': 'C0027497', 'semantic_type': 'T184'}, {'text': 'dizziness', 'umls_cui': 'C0012833', 'semantic_type': 'T184'}, {'text': 'blurred vision', 'umls_cui': 'C0344232', 'semantic_type': 'T033'}]",,,
"https://www.youtube.com/watch?v=XbIETh3VqGw
","October 13, 2022 ""30-minute Thursday"" VMR - diarrhea & weight loss",20221013,462,15,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/XbIETh3VqGw/maxresdefault.jpg,"[{'text': 'diarrhea', 'umls_cui': 'C0011991', 'semantic_type': 'T184'}, {'text': 'weight loss', 'umls_cui': 'C1262477', 'semantic_type': 'T033'}]",Tropical sprue,,
"https://www.youtube.com/watch?v=vhek4KxFY0U
","October 12, 2022 VMR - chest pain",20221012,456,12,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/vhek4KxFY0U/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACrgWKAgwIABABGHIgSyg9MA8=&rs=AOn4CLDw1P22HAl8QI3WkEzxxOMaNzS0Ig,"[{'text': 'chest pain', 'umls_cui': 'C0008031', 'semantic_type': 'T184'}]",Pericardial tamponade (collapse of RV/RA during diastole),,
"https://www.youtube.com/watch?v=X4O557tQMdM
","October 11, 2022 Neuro VMR - diplopia",20221012,568,18,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/X4O557tQMdM/hqdefault.jpg,"[{'text': 'diplopia', 'umls_cui': 'C0012569', 'semantic_type': 'T033'}]",Miller Fisher,,
"https://www.youtube.com/watch?v=0gcATXU2Sbg
","October 10, 2022 PCCM VMR with Drs. Diana Kelm, Naina Sawal, and Benjamin Stultz - AMS & weakness",20221011,465,9,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/0gcATXU2Sbg/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACrgWKAgwIABABGHIgVSg-MA8=&rs=AOn4CLA2E7h5M_9R681-fSTM1xwyLdfZcg,"[{'text': 'AMS', 'umls_cui': 'C1860224', 'semantic_type': 'T047'}, {'text': 'weakness', 'umls_cui': 'C0004093', 'semantic_type': 'T184'}]",Macro-indentation and Covid-positive,,
"https://www.youtube.com/watch?v=apGycn0dYtA
","October 8, 2022 VMR Weekly Recap - cases from 10/3/22 to 10/6/22",20221008,272,8,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/apGycn0dYtA/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AHQCIAC0AWKAgwIABABGGUgWChNMA8=&rs=AOn4CLAxXA70U-i8Iew5j6EkV_h5I6P_Xg,"[{'text': 'cases', 'umls_cui': 'C0868928', 'semantic_type': 'T169'}]",,,
"https://www.youtube.com/watch?v=_jj24Rv-nm0
","October 8, 2022 IMG VMR: Interview with Dr. Janaki Deepak - journey as an IMG in the US",20221008,245,8,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/_jj24Rv-nm0/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-BIAC6AKKAgwIABABGGUgVihRMA8=&rs=AOn4CLBf-zhqXjnU7gkJFMOrW9OHXpBruw,"[{'text': 'Interview', 'umls_cui': 'C0021822', 'semantic_type': 'T052'}, {'text': 'US', 'umls_cui': 'C0041618', 'semantic_type': 'T060'}]",,,
"https://www.youtube.com/watch?v=zEAzmrZfclg
","October 4, 2022 POCUS VMR with Dr. Daniel Restrepo - dizziness upon standing and malaise",20221004,490,9,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/zEAzmrZfclg/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACrgWKAgwIABABGGEgYShhMA8=&rs=AOn4CLC88PPmw4omDIhqnLRH5n87KOSr0w,"[{'text': 'dizziness', 'umls_cui': 'C0012833', 'semantic_type': 'T184'}, {'text': 'standing', 'umls_cui': 'C0231472', 'semantic_type': 'T082'}, {'text': 'malaise', 'umls_cui': 'C0231218', 'semantic_type': 'T184'}]",Alcohol induced alcohol abuse with type B lactic acidosis & thiamine deficiency,,
"https://www.youtube.com/watch?v=wGpk8C4igg0
","March 13, 2025 VMR with Rabih & Rahul - bilateral lower extremity weakness and pain",20250313,682,15,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/joinn",https://i.ytimg.com/vi/wGpk8C4igg0/maxresdefault.jpg,"[{'text': 'bilateral', 'umls_cui': 'C0238767', 'semantic_type': 'T082'}, {'text': 'lower extremity weakness', 'umls_cui': 'C1836296', 'semantic_type': 'T033'}, {'text': 'pain', 'umls_cui': 'C0030193', 'semantic_type': 'T184'}]",,,
"https://www.youtube.com/watch?v=bjv5Y4DwR5U
","October 3, 2022 Endocrinology VMR with Dr. Eve Bloomgarden - abdominal pain",20221003,610,17,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/bjv5Y4DwR5U/hqdefault.jpg,"[{'text': 'Endocrinology', 'umls_cui': 'C0014136', 'semantic_type': 'T022'}, {'text': 'abdominal pain', 'umls_cui': 'C0000737', 'semantic_type': 'T184'}]",Graves disease,,
"https://www.youtube.com/watch?v=PZMQolCybFU
","October 1, 2022 IMG VMR - Interview with Dr. Laila Woc-Colburn",20221001,269,5,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/PZMQolCybFU/sddefault.jpg?sqp=-oaymwEmCIAFEOAD8quKqQMa8AEB-AH-BIAC6AKKAgwIABABGCwgNyh_MA8=&rs=AOn4CLAxjQwfTqksW1MEpCcWJJv6phLZiQ,"[{'text': 'Interview', 'umls_cui': 'C0021822', 'semantic_type': 'T052'}]",,,
"https://www.youtube.com/watch?v=i1vM5dW0UBA
","September 30, 2022 VMR",20220930,372,14,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi_webp/i1vM5dW0UBA/maxresdefault.webp,[],,,
"https://www.youtube.com/watch?v=57NBnoIZIZ0
","September 29, 2022 ""30-minute Thursday"" VMR - unsteady gait",20220929,452,18,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/57NBnoIZIZ0/maxresdefault.jpg,"[{'text': 'unsteady gait', 'umls_cui': 'C0231686', 'semantic_type': 'T033'}]",PICA stenosis,,
"https://www.youtube.com/watch?v=5T8yASYPxVU
","September 28, 2022 ""30-minute"" VMR - SOB",20220928,356,7,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/5T8yASYPxVU/maxresdefault.jpg,"[{'text': 'September', 'umls_cui': 'C3828193', 'semantic_type': 'T079'}, {'text': 'SOB', 'umls_cui': 'C0013404', 'semantic_type': 'T184'}]",Asthma exacerbation likely due to viral infection,,
"https://www.youtube.com/watch?v=inVaJoxIV40
","September 27, 2022 POCUS VMR with Dr. Sanjay Patel - syncope",20220927,357,9,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/inVaJoxIV40/maxresdefault.jpg,"[{'text': 'syncope', 'umls_cui': 'C0039070', 'semantic_type': 'T184'}]",Pulmonary HTN Type 1 (idiopathic),,
"https://www.youtube.com/watch?v=eA3gGAw6mJw
","September 26, 2022 Clinical Reasoning VMR w/Drs. Casey McQuade & Raisa Lomanto Silva - polyarthritis",20220927,371,10,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/eA3gGAw6mJw/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACjgWKAgwIABABGGUgYyhUMA8=&rs=AOn4CLCGG7KrHwFq_z3xvYE3jIidtTL6tA,"[{'text': 'September', 'umls_cui': 'C3828193', 'semantic_type': 'T079'}, {'text': 'Clinical Reasoning', 'umls_cui': 'C5392149', 'semantic_type': 'T041'}, {'text': 'polyarthritis', 'umls_cui': 'C0162323', 'semantic_type': 'T047'}]",Reactive arthritis (poststreptococcal),,
"https://www.youtube.com/watch?v=bueKuCC_Xmk
","September 24, 2022 VMR Weekly Recap - cases from 9/19/22 to 9/23/22",20220925,209,9,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/bueKuCC_Xmk/maxresdefault.jpg,"[{'text': 'cases', 'umls_cui': 'C0868928', 'semantic_type': 'T169'}]",,,
"https://www.youtube.com/watch?v=wpeYluYSn7k
","September 23, 2022 VMR -  Case 1: abd. pain & weight loss  - Case 2: abd. pain & ileocecal mass",20220923,506,14,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/wpeYluYSn7k/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CIAC0AWKAgwIABABGFogZShSMA8=&rs=AOn4CLCmpgwlPHyLcbcg3zFGmeNRCn4j_w,"[{'text': 'abd', 'umls_cui': 'C0000726', 'semantic_type': 'T029'}, {'text': 'pain', 'umls_cui': 'C0030193', 'semantic_type': 'T184'}, {'text': 'weight loss', 'umls_cui': 'C1262477', 'semantic_type': 'T033'}, {'text': 'Case 2', 'umls_cui': 'C1533148', 'semantic_type': 'T081'}, {'text': 'abd', 'umls_cui': 'C0000726', 'semantic_type': 'T029'}, {'text': 'pain', 'umls_cui': 'C0030193', 'semantic_type': 'T184'}]",Hyperinfection syndrome of strongyloides due to immunodeficiency (HTLV-1 induced),,
"https://www.youtube.com/watch?v=c14INN1dDt8
","September 22, 2022 ""30-minute"" Thursday VMR - AMS",20220922,336,14,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/c14INN1dDt8/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACjgWKAgwIABABGHIgSCgxMA8=&rs=AOn4CLAb4NbwEmEKbK7Oj30D_-tlVqpVbg,"[{'text': 'Thursday', 'umls_cui': 'C0585028', 'semantic_type': 'T079'}, {'text': 'AMS', 'umls_cui': 'C1860224', 'semantic_type': 'T047'}]",HSV 2 encephalitis,,
"https://www.youtube.com/watch?v=8K5v140i9wc
","March 12, 2025 Nephrology VMR w/Dr. Rich Snyder & Mark - bilateral lower extremity edema & redness",20250313,547,17,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/joinn",https://i.ytimg.com/vi/8K5v140i9wc/maxresdefault.jpg,"[{'text': 'Nephrology', 'umls_cui': 'C0027712', 'semantic_type': 'T091'}, {'text': 'Mark', 'umls_cui': 'C0522501', 'semantic_type': 'T080'}, {'text': 'bilateral', 'umls_cui': 'C0238767', 'semantic_type': 'T082'}, {'text': 'lower extremity edema', 'umls_cui': 'C0239340', 'semantic_type': 'T046'}, {'text': 'redness', 'umls_cui': 'C0041834', 'semantic_type': 'T047'}]",,,
"https://www.youtube.com/watch?v=oCX90kOsFbc
","September 21, 2022 ""30-minute"" VMR - fatigue",20220921,355,9,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/oCX90kOsFbc/maxresdefault.jpg,"[{'text': 'fatigue', 'umls_cui': 'C0015672', 'semantic_type': 'T184'}]",Primary polydipsia and secondary FSGS,,
"https://www.youtube.com/watch?v=e6LntFTvjgQ
","September 20, 2022 POCUS VMR with. Drs. Travis Smith, Ria Dancel, & Ravi Singh - dyspnea and cough",20220920,254,5,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/e6LntFTvjgQ/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGFogVyhlMA8=&rs=AOn4CLD7cRmhWe3eKBkdALdDcGGvxb-G9Q,"[{'text': 'Smith', 'umls_cui': 'C0554249', 'semantic_type': 'T097'}, {'text': 'dyspnea', 'umls_cui': 'C0013404', 'semantic_type': 'T184'}, {'text': 'cough', 'umls_cui': 'C0010200', 'semantic_type': 'T184'}]",Myxoma,,
"https://www.youtube.com/watch?v=MxOB51vcqpE
","September 19, 2022 Hematology/Oncology VMR with Dr. Sam Brondfield & Dr. Meera Ragavan - back pain",20220920,379,3,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/MxOB51vcqpE/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACrgWKAgwIABABGDwgSyhyMA8=&rs=AOn4CLCYJGIyiAcw7tOHQ6U567W4RPMgnw,"[{'text': 'Hematology/Oncology', 'umls_cui': 'C1518927', 'semantic_type': 'T091'}, {'text': 'back pain', 'umls_cui': 'C0004604', 'semantic_type': 'T184'}]",Renal cell carcinoma (with presumed metastasis to the spine),,
"https://www.youtube.com/watch?v=xocTdNMadf0
","September 13, 2022 VMR - SOB",20220913,416,13,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/xocTdNMadf0/maxresdefault.jpg,"[{'text': 'September', 'umls_cui': 'C3828193', 'semantic_type': 'T079'}, {'text': 'SOB', 'umls_cui': 'C0013404', 'semantic_type': 'T184'}]",LV thrombus,,
"https://www.youtube.com/watch?v=MqglkDd6iLU
","September 12, 2022 Clinical Reasoning VMR with Dr. Daniel Restrepo - progressive exertional dyspnea",20220913,618,15,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/MqglkDd6iLU/maxresdefault.jpg,"[{'text': 'Clinical Reasoning', 'umls_cui': 'C5392149', 'semantic_type': 'T041'}, {'text': 'progressive', 'umls_cui': 'C0205329', 'semantic_type': 'T169'}, {'text': 'exertional dyspnea', 'umls_cui': 'C0231807', 'semantic_type': 'T184'}]",severe pulmonary HTN secondary to pulmonary veno-occlusive disease (PVOD),,
"https://www.youtube.com/watch?v=rFuKGRyQJm4
","September 10, 2022 VMR Weekly Recap - cases from 9/4/22 to 9/9/22",20220910,337,7,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/rFuKGRyQJm4/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACrgWKAgwIABABGGUgUChFMA8=&rs=AOn4CLB8NhEXzrQ3SXdOJtmc5W50Shxt4Q,"[{'text': 'cases', 'umls_cui': 'C0868928', 'semantic_type': 'T169'}]",,,
"https://www.youtube.com/watch?v=EHf8DRF0ve0
","September 9, 2022  VMR - worsening joint pain",20220909,470,13,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/EHf8DRF0ve0/maxresdefault.jpg,"[{'text': 'September', 'umls_cui': 'C3828193', 'semantic_type': 'T079'}, {'text': 'worsening', 'umls_cui': 'C0332271', 'semantic_type': 'T080'}, {'text': 'joint pain', 'umls_cui': 'C0003862', 'semantic_type': 'T184'}]",Sarcoidosis,,
"https://www.youtube.com/watch?v=Sqvi3DS3Q4M
","September 8, 2022 ""30-minute"" Thursday VMR - abdominal pain, fever, and diarrhea",20220908,360,13,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/Sqvi3DS3Q4M/maxresdefault.jpg,"[{'text': 'Thursday', 'umls_cui': 'C0585028', 'semantic_type': 'T079'}, {'text': 'abdominal pain', 'umls_cui': 'C0000737', 'semantic_type': 'T184'}, {'text': 'fever', 'umls_cui': 'C0015967', 'semantic_type': 'T184'}, {'text': 'diarrhea', 'umls_cui': 'C0011991', 'semantic_type': 'T184'}]",Pelvic Inflammatory disease secondary to Neisseria Gonorrhoeae,,
"https://www.youtube.com/watch?v=P9zLQEu-uZA
","September 7, 2022 VMR: Case 1 - L knee pain & swelling & Case 2 - progressively worsening dyspnea",20220908,287,14,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/P9zLQEu-uZA/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGGUgUCg8MA8=&rs=AOn4CLAQOMw5IV8RklgS84lQffuVlQqYgw,"[{'text': 'L knee pain', 'umls_cui': 'C0231749', 'semantic_type': 'T184'}, {'text': 'swelling', 'umls_cui': 'C0013604', 'semantic_type': 'T046'}, {'text': 'progressively', 'umls_cui': 'C0205329', 'semantic_type': 'T169'}, {'text': 'worsening', 'umls_cui': 'C0332271', 'semantic_type': 'T080'}, {'text': 'dyspnea', 'umls_cui': 'C0013404', 'semantic_type': 'T184'}]",presumed prepatellar bursitis,,
"https://www.youtube.com/watch?v=myiCtANavJY
","September 6, 2022 VMR - weight loss and joint pain",20220906,272,9,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/myiCtANavJY/maxresdefault.jpg,"[{'text': 'weight loss', 'umls_cui': 'C1262477', 'semantic_type': 'T033'}, {'text': 'joint pain', 'umls_cui': 'C0003862', 'semantic_type': 'T184'}]",Extracranial GCA,,
"https://www.youtube.com/watch?v=y0UNwNERfRs
","March 12, 2025 VMR with Sharmin & Andrew - hemoptysis",20250313,361,10,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/joinn",https://i.ytimg.com/vi/y0UNwNERfRs/maxresdefault.jpg,"[{'text': 'hemoptysis', 'umls_cui': 'C0019079', 'semantic_type': 'T184'}]",,,
"https://www.youtube.com/watch?v=8zywxVjttLE
","September 5, 2022 ID VMR with Dr. Laila Woc-Colburn - fever, dyspnea, and diarrhea",20220906,400,11,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/8zywxVjttLE/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACrgWKAgwIABABGC0gNyh_MA8=&rs=AOn4CLAHlm25JvKuSdozvT1se0J2lWiPBg,"[{'text': 'ID', 'umls_cui': 'C0020786', 'semantic_type': 'T078'}, {'text': 'fever', 'umls_cui': 'C0015967', 'semantic_type': 'T184'}, {'text': 'dyspnea', 'umls_cui': 'C0013404', 'semantic_type': 'T184'}, {'text': 'diarrhea', 'umls_cui': 'C0011991', 'semantic_type': 'T184'}]",Klebsiella Pneumoniae invasive syndrome (KIPS),,
"https://www.youtube.com/watch?v=gbZMqXFj9IA
","September 3, 2022 VMR Weekly Recap - cases from 8/28/22 to 9/3/22",20220903,339,13,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/gbZMqXFj9IA/maxresdefault.jpg,"[{'text': 'cases', 'umls_cui': 'C0868928', 'semantic_type': 'T169'}]",,,
"https://www.youtube.com/watch?v=6VCFpKqyDEo
","September 2, 2022 VMR - fever, night sweats, weight loss",20220902,742,26,[],"Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/6VCFpKqyDEo/maxresdefault.jpg,"[{'text': 'fever', 'umls_cui': 'C0015967', 'semantic_type': 'T184'}, {'text': 'night sweats', 'umls_cui': 'C0028081', 'semantic_type': 'T184'}, {'text': 'weight loss', 'umls_cui': 'C1262477', 'semantic_type': 'T033'}]",Lepromatous leprosy,,
